ROUTEID,TRANSID,INCEPTADDR,SENDPOS,location,Index
5.0,34328.0,湖里区殿前街道嘉禾路564号,（燕来福）厦门湖里德善堂第六门诊部,"118.119976,24.510391",3472
5.0,23051.0,湖里区江头街道嘉禾路354之32店,厦门湖里培坤中医(综合)诊所,"118.128484,24.493267",3477
5.0,32115.0,厦门市湖里区湖里大道6-8号,海峡两岸,"118.09593,24.51082",3479
5.0,34231.0,思明区湖滨南路201号（中山医院内）,滨南店,"118.097732,24.471498",3484
5.0,23363.0,思明区吕岭路228号之1-33,厦门思明珑仁堂门诊部,"118.13999,24.491728",3485
5.0,27411.0,厦门市湖里区江头北路249、251号,厦门佳利民药店有限公司,"118.133903,24.496786",3486
5.0,30281.0,"福建厦门翔安区翔安南路8006号
","厦门莲花医院	总务
","118.349524,24.586415",3492
5.0,54231.0,湖里区江头街道祥领路102号,燕来福,"118.144161,24.503959",3502
5.0,45333.0,湖里区江头街道台湾街277号二楼,厦门湖里永兴门诊部（股份厦门）,"118.132697,24.497639",3505
5.0,41513.0,厦门市思明区嘉禾路170号204单元,厦门思明颐和堂中医门诊部,"118.127097,24.487176",3514
5.0,48714.0,莲前西路281号公路局研发大厦农行莲前支行,燕来福,"118.137039,24.477878",3516
5.0,39997.0,厦门市思明区莲花南路6号第三层303单元,厦门思明海明医疗美容诊所(股份厦门）,"118.123869,24.48232",3518
5.0,62213.0,厦门市湖里区金民里24号之二,金民里分店,"118.14881,24.493367",3521
5.0,36033.0,思明区莲花新村菡青里20号之101,厦门思明华仁口腔诊所（股份厦门）,"118.130911,24.486629",3524
5.0,60993.0,厦门市思明区莲花南路8号四楼、五楼,厦门思明大福田门诊部（股份厦门）,"118.1243,24.482416",3525
5.0,57971.0,嘉禾路嘉益大厦,燕来福,"118.126007,24.486072",3527
5.0,42096.0,厦门市湖里区嘉禾路358号之67,厦门市善春堂药店有限公司（股份厦门）,"118.130034,24.493723",3534
5.0,55712.0,湖里区台湾街298号,燕来福,"118.133276,24.496375",3535
5.0,283883.0,厦门市湖里区江头北路69号301室,"厦门湖里叮铃医生第三中医门诊部有限公司
","118.1314,24.498045",3542
5.0,293015.0,龙山中路10号万致创意中心内1楼102,嘉莲社区龙山点,"118.139347,24.482298",3543
5.0,343251.0,厦门市思明区龙山中路10号万致创意中心102室,嘉莲社区龙山点药房,"118.139419,24.482305",3545
5.0,388454.0,厦门市思明区龙昌路70号、72号之二,厦门正岐堂药房有限公司（股份厦门）,"118.137998,24.486709",3549
5.0,395856.0,湖里区禾山镇后埔村后埔社村委会清洁楼旁飞腾公寓103店面,厦门市广发堂医药有限公司(股份厦门）,"118.142739,24.495677",3550
5.0,392897.0,湖里区江头街道江头西路22-24号,厦门湖里万青西医内科诊所（股份厦门）,"118.13087,24.493142",3551
5.0,397487.0,厦门市思明区吕岭路28号之二205A、205、206、208、213室、214单元,厦门思明区宏仁堂门诊部（股份厦门）,"118.130594,24.490459",3552
5.0,386573.0,厦门市湖里区金尚路123号203、125号202、127号201、127号第一层之二,厦门湖里片仔癀宏仁金尚门诊部有限公司,"118.145506,24.490389",3554
5.0,700694.0,湖里区江头街道蔬菜批发市场店面17号,药库,"118.133841,24.500318",3561
5.0,647743.0,厦门市思明区嘉禾路110号阜康大厦商场1-4层,厦门登特口腔医院(股份厦门）,"118.1243,24.483731",3571
5.0,701086.0,厦门市湖里区江头街道园山南路467、469、471、473、475、477、479、481、483号,园山点,"118.130155,24.507114",3579
5.0,527916.0,厦门市湖里区双浦东里28号103单元,厦门市闽益堂大药房有限公司双浦分店(股份厦门）,"118.140998,24.49521",3581
5.0,671497.0,厦门市思明区龙山东二路19-31号,厦门莲花爱心护理院医务室（股份厦门）,"118.143139,24.48155",3583
5.0,779091.0,思明区龙山东二路15号,莲花爱心护理院医务室,"118.142713,24.481766",3584
5.0,1211520.0,厦门市思明区谊爱路163号（一层、二层）,厦门思明圣洁口腔门诊部（股份厦门）,"118.139065,24.485479",3586
5.0,1211610.0,厦门市思明区香莲里35号T01（二层）、之T二,厦门思明宝寿口腔科诊所（股份厦门）,"118.130676,24.488563",3588
5.0,1222067.0,厦门市思明区吕岭路120号之二十（一层及夹层）、二十一（夹层）,厦门思明林湛口腔门诊部（股份厦门）,"118.13401,24.491876",3589
5.0,1087689.0,厦门市思明区谊爱路125号,厦门为善健康投资管理有限公司,"118.137349,24.48534",3592
5.0,1469536.0,福建省厦门市思明区莲花南路9号冶金大厦五楼A1、A2室,厦门乾源商贸有限公司,"118.125687,24.482395",3593
5.0,1331708.0,湖里区江头街道双浦东里9号102-103单元,厦门湖里壹伢口腔门诊部（股份厦门）,"118.141029,24.495012",3594
5.0,1233548.0,湖里区江头街道嘉禾路390号之六、八、九、十号,厦门湖里康尔口腔门诊部（股份厦门）,"118.127372,24.496805",3595
5.0,1367257.0,厦门市湖里区吕岭路55号之5,厦门湖里高金登口腔门诊部（股份厦门）,"118.131729,24.492434",3597
5.0,1648265.0,湖里区江头街道嘉禾路300号106单元,厦门湖里国同口腔门诊部,"118.129499,24.490872",3598
5.0,1301523.0,湖里区江头街道双浦路103号,厦门湖里秀如口腔诊所（股份厦门）,"118.140917,24.494075",3599
5.0,1416507.0,厦门市思明区明发商业广场北区82-87号,厦门市优思康血液透析中心有限公司,"118.122728,24.479447",3600
5.0,1316159.0,湖里区江头街道后埔社256号一楼店面,厦门湖里胡志西医内科诊所（股份厦门）,"118.144485,24.49354",3601
5.0,1299062.0,厦门市湖里区后埔东里110、111室,厦门市康乾堂药店有限公司（股份厦门）,"118.146143,24.496843",3603
5.0,1562831.0,厦门市湖里区台湾街444号之一,厦门鹭燕大药房有限公司江头分店,"118.133731,24.499214",3604
5.0,1394159.0,厦门市湖里区嘉禾路398号财富港湾509,厦门博飞医疗设备有限公司,"118.127673,24.495613",3605
5.0,1326037.0,厦门市湖里区嘉禾路302号102,厦门湖里牙好口腔门诊部（股份厦门）,"118.128795,24.490551",3606
5.0,1709606.0,厦门市思明区嘉禾路168号104单元一层及夹层,厦门思明重森整形外科门诊部,"118.126598,24.486783",3608
5.0,1737840.0,湖里区江头街道后埔社336号之1店面,厦门湖里丽珠西医妇科诊所,"118.142882,24.493984",3609
5.0,2205564.0,厦门市湖里区台湾街9-11号国联大厦第五层5S1之B单元,厦门市佑晟医疗器械,"118.131934,24.493727",3613
5.0,1788823.0,厦门市思明区莲前西路507号一层17单元,厦门思明瑞玲口腔诊所,"118.141479,24.478245",3614
5.0,1853736.0,厦门市湖里区后埔东里110-2号,后埔分店,"118.146312,24.497199",3615
5.0,2208417.0,厦门市湖里区江头街道双浦西里61号,金霞辉养老服务有限公司,"118.139536,24.494787",3618
5.0,2207178.0,湖里区江头街道双浦西里85号,厦门市金霞辉养老服务有限公司护理站,"118.138948,24.495783",3619
5.0,2225250.0,厦门市湖里区金尚路102号之6,厦门湖里吕龙中医诊所,"118.146546,24.48998",3620
5.0,1822266.0,厦门市思明区莲秀里186号博雅楼一楼东侧,厦门市鹭江新城小学,"118.130987,24.489527",3621
5.0,2140357.0,厦门市思明区吕岭路230-103号（一层及夹层）,厦门思明乐心口腔门诊部,"118.14149,24.49101",3622
5.0,2228425.0,厦门市思明区龙山南路218号,厦门市思明区曾新华中医（综合）诊所,"118.14218,24.48313",3623
5.0,2229302.0,厦门市思明区吕岭路240-106号,厦门兴鹭康中西药房有限公司吕岭路分公司,"118.14257,24.49037",3624
5.0,2228618.0,厦门市湖里区江头街道双浦路115号,厦门湖里建明西医内科诊所,"118.14089,24.49414",3625
5.0,2226932.0,厦门湖里治平中医内科诊所,厦门湖里治平中医内科诊所,"118.146825,24.512858",3629
5.0,2236386.0,厦门市思明区莲花南路6号北方大厦202单元,厦门思明牙知音口腔门诊部有限公司,"118.123855,24.482374",3635
5.0,2239829.0,厦门市湖里区金民里112号、113号,厦门天天康大药房有限公司,"118.147705,24.491571",3636
5.0,2244405.0,湖里区江头街道江头西路13-4号,厦门湖里王水红西医妇科诊所,"118.12926,24.492333",3639
5.0,2243082.0,厦门市思明区莲花广场香莲里33号之17,厦门市思明区莲花广场香莲里33号之17,"118.129973,24.487816",3642
5.0,2244446.0,厦门市思明区嘉莲里1号4层401-410、411-B、412单元,（燕来福）厦门德曦健康管理有限公司,"118.125657,24.485006",3643
5.0,2244049.0,厦门市思明区龙山南路279号,厦门市思明区龙山南路279号,"118.14391,24.48351",3644
5.0,2243688.0,厦门市思明区吕岭路228-121号、228-122号、228-123号,厦门思明珑仁堂门诊部有限公司,"118.139801,24.491326",3646
5.0,2243842.0,湖里区江头街道嘉禾路316-24号、318号201单元、318号301单元,厦门湖里瑞齿口腔门诊部有限公司,"118.128282,24.491745",3647
5.0,2240860.0,厦门市思明区莲花北路1号802室B单元,厦门一瑄医疗美容有限公司,"118.127477,24.48448",3648
5.0,2243194.0,湖里区江头街道后埔社460号一楼,厦门湖里凌金莲中医(综合)诊所,"118.142763,24.493381",3650
5.0,2238960.0,厦门市湖里区金尚路178号第一层,厦门市湖里区金尚路178号第一层,"118.147024,24.492439",3655
5.0,2238890.0,厦门市湖里区后坑社区后社292号,厦门市湖里区后坑社区后社292号,"118.157737,24.497059",3662
5.0,2239063.0,厦门市湖里区江华里36号之9,厦门市湖里区江华里36号之9,"118.127717,24.497535",3666
5.0,2243762.0,厦门市湖里区金昌里32号,（燕来福）厦门金秋堂药业有限公司,"118.150315,24.495835",3667
5.0,2238872.0,厦门市思明区嘉禾路190-125号,厦门市思明区嘉禾路190-125号,"118.128999,24.488574",3674
5.0,2238934.0,福建省厦门市湖里区后埔社370-1-102号,福建省厦门市湖里区后埔社370-1-102号,"118.142632,24.4951",3676
5.0,2241602.0,厦门市湖里区台湾街江头七组1号店,厦门市新美德药业有限公司,"118.133515,24.493931",3686
5.0,2238752.0,湖里区金山街道后坑后社29号102店面,湖里区金山街道后坑后社29号102店面,"118.154863,24.497008",3689
5.0,2239182.0,厦门市思明区龙昌路72号、72号之二,厦门市思明区龙昌路72号、72号之二,"118.137988,24.486743",3694
5.0,2240092.0,厦门市思明区龙山南路213-101号,厦门市思明区龙山南路213-101号,"118.141418,24.483263",3696
5.0,2239446.0,厦门市湖里区后埔社211-1-102号,厦门市湖里区后埔社211-1-102号,"118.143941,24.492746",3704
5.0,2242428.0,厦门思明区嘉禾路170号嘉莲大厦B座二楼（颐和堂中医门诊）,燕来福（厦门思明颐和堂中医门诊部）,"118.127067,24.487048",3709
5.0,2242067.0,厦门市思明区香莲里28号A448单元,（燕来福）厦门盈仟堂生物科技有限公司,"118.129388,24.488072",3713
5.0,2295095.0,厦门市思明区龙山中路249号、251号,厦门市思明区龙山中路249号、251号,"118.138868,24.48875",3722
5.0,2258989.0,厦门市思明区莲花南路9-102号,厦门思明欧普康视双成眼科诊所有限公司,"118.125649,24.482403",3724
5.0,2911527.0,厦门市湖里区金国里23-28号203单元之二,厦门市湖里区金国里23-28号203单元之二,"118.149635,24.493682",3727
5.0,3136147.0,湖里区江头街道仙岳路828号之一,厦门湖里利洁口腔诊所,"118.131617,24.499296",3731
5.0,2826050.0,厦门市思明区嘉禾路192号2层01-32单元、69-83单元,厦门思明盛莲医疗美容诊所,"118.128972,24.488969",3733
5.0,2966702.0,湖里区江头街道金国里23-28号203单元之二,厦门湖里瑞康堂中医门诊部,"118.149794,24.493918",3734
5.0,3221169.0,厦门市思明区莲秀里116号(一层及夹层),厦门思明王付英妇科诊所,"118.130899,24.490819",3740
5.0,3354200.0,厦门市湖里区后铺社392-102号,厦门湖里旺荣西医内科诊所,"118.142511,24.493536",3741
12.0,384.0,厦门海沧新阳工业区翁角路330号,厦门特宝生物工程股份有限公司（股份厦门）,"117.99634,24.518028",3742
12.0,126.0,海沧区嵩屿北五里17号A137\A229,厦门闽篮超市有限公司嵩屿店,"118.032719,24.459731",3744
12.0,127.0,海沧区海沧街道沧林二路254-284号,厦门闽篮超市有限公司天籁店,"118.032524,24.489389",3745
12.0,146.0,海沧区沧林路197号,厦门市海沧得新堂药局,"118.036274,24.492325",3746
12.0,147.0,厦门市海沧区沧虹路124号,厦门市海沧济生堂药局,"118.03338,24.494632",3747
12.0,148.0,海沧区新阳霞阳中路14号,厦门市海沧聚寿堂药店,"118.019284,24.533164",3748
12.0,149.0,厦门市海沧区霞阳西路1号,厦门市海沧区保和丰药店,"118.017826,24.532161",3749
12.0,150.0,*海沧区新垵西片1号,厦门市海沧区德心堂药店,"117.997215,24.528223",3750
12.0,151.0,厦门市海沧区石塘村243号,厦门市海沧区富康堂药店,"118.044235,24.497503",3751
12.0,152.0,海沧区沧林三路521号,厦门市海沧区古晨药房,"118.036907,24.489334",3752
12.0,153.0,厦门市海沧区新安村西片70号,厦门市海沧区广德堂药店,"117.997191,24.525103",3753
12.0,154.0,海沧街道囷瑶村石岑10号,囷瑶村卫生所,"117.981866,24.477963",3754
12.0,155.0,海沧嵩屿路43号,厦门市海沧区海贞堂药店,"118.038171,24.452921",3755
12.0,156.0,厦门市海沧区东孚街道山边社区山边社60-103号 ,厦门和馨堂药业有限公司,"117.924499,24.55262",3756
12.0,157.0,厦门市海沧区新安村东片218号,厦门市海沧区华龙堂药房,"118.000169,24.521722",3757
12.0,158.0,海沧区钟山村186号,厦门市华鑫堂药业有限公司海沧分公司（股份厦门）,"118.028244,24.490136",3758
12.0,159.0,厦门市海沧区新安村东片96号,厦门市海沧区济寿堂药局,"118.000308,24.522856",3759
12.0,160.0,厦门市海沧区南海三路1056号,厦门聚福星药业有限公司（股份厦门）,"118.02429,24.476436",3760
12.0,161.0,海沧区霞阳村霞阳西路10号,厦门市海沧区康安堂药店,"118.018524,24.532304",3761
12.0,162.0,厦门市海沧区新光路262号,厦门市海沧区康是福药店,"118.010539,24.523392",3762
12.0,163.0,厦门市海沧区新垵村东片116.118号,厦门市海沧区里实真药房,"117.998589,24.522786",3763
12.0,164.0,沧虹路285号,厦门市海沧区鹭海药店,"118.036297,24.497179",3764
12.0,165.0,*厦门市海沧区兴港路6号禹州生活广场013-014号,厦门市海沧区妙春大药房,"118.028917,24.471271",3765
12.0,166.0,海沧区嵩屿南路123、125号,厦门市海沧区民生堂药局,"118.037346,24.452733",3766
12.0,167.0,厦门市海沧区滨湖东路498号之二十六单元,厦门市海沧区人人康药局,"118.04714,24.488672",3767
12.0,168.0,海沧区新垵村南片1号之三,厦门市海沧区荣生堂药店,"117.997661,24.521749",3768
12.0,169.0,"海沧区海裕路180号,182号",厦门市海沧区寿聚宝药店,"118.040179,24.491504",3769
12.0,170.0,新阳街道祥露东片58号（祥露村委会）,祥露卫生所,"117.984517,24.531554",3770
12.0,171.0,厦门市海沧区新阳村东社388号,厦门市海沧区延寿药房,"118.007713,24.526287",3771
12.0,172.0,厦门市海沧区渐美村498号,厦门市海沧区益家康药店,"118.022754,24.478644",3772
12.0,173.0,海沧区新安村南片33号,厦门市海沧区友惠药房,"117.997605,24.521915",3773
12.0,174.0,厦门市海沧区沧林东一里567、568号,厦门市海沧区众安堂药房,"118.053036,24.490219",3774
12.0,175.0,海沧区霞阳西路398号第二层,厦门市海沧霞阳门诊部,"118.018667,24.531789",3775
12.0,494.0,海沧石塘村片25号,海沧俊元西医内科诊所,"118.030137,24.483317",3776
12.0,495.0,海沧区海沧街道渐美村,海沧区海沧街道渐美村卫生所,"118.026291,24.480365",3777
12.0,496.0,海沧区新阳街道新垵村中路68号,海沧区新阳街道新垵村卫生所,"117.99884,24.52428",3778
12.0,571.0,海沧区兴港路685号,厦门海沧宝金西医内科诊所,"118.029133,24.468071",3779
