ROUTEID,TRANSID,INCEPTADDR,SENDPOS,location
2,4944,福建厦门厦禾路336号仓库 ,眼科中心4楼仓库,"118.080793,24.460058"
2,3723,厦门湖里区海天路53号,办公室,"118.097682,24.504811"
2,3735,厦门思明区白鹤山路3号,开元社区,"118.095382,24.462067"
2,5143,4号楼2楼,核医学科,"118.099071369594,24.4782744198111"
2,5144,4号楼2楼,核医学科,"118.099071369594,24.4782744198111"
2,5146,急诊楼和1号楼之间2楼,输血科,"118.099071369594,24.4782744198111"
2,4545,厦门思明区振兴新村23号1梯102单元,厦门思明区银姬口腔科诊所,"118.093442,24.479232"
2,4546,厦门思明区振兴新村23号1梯102单元,厦门思明区银姬口腔科诊所,"118.093442,24.479232"
2,7133,3号4楼  ,健康中心(体检部),"118.099071369594,24.4782744198111"
2,7134,3号4楼  ,健康中心(体检部),"118.099071369594,24.4782744198111"
2,7634,急诊楼  7楼,彩超室,"118.099071369594,24.4782744198111"
2,7601,急诊楼  7楼,彩超室,"118.099071369594,24.4782744198111"
2,7473,厦门市湖滨南路泛华大厦A栋2501室,厦门市湖滨南路,"118.096666,24.469955"
2,7474,厦门市湖滨南路泛华大厦A栋2501室,厦门市湖滨南路,"118.096666,24.469955"
2,7553,7号楼4楼 ,中医科,"118.099071369594,24.4782744198111"
2,11589,厦门市思明区湖滨北路119号,中国人民武装警察部队厦门消防支队卫生队,"118.102333,24.483333"
2,11590,厦门市思明区湖滨北路119号,中国人民武装警察部队厦门消防支队卫生队,"118.102333,24.483333"
2,12854,厦门市思明区石亭路29号02-03单元,滨北分店,"118.092648,24.480247"
2,12862,厦门市思明区湖滨西路9号（天虹商场二楼2008、2009）,思北天虹分店,"118.078705,24.46206"
2,12898,厦门市思明区美仁新村181号底层,美仁分店,"118.088909,24.466727"
2,14054,湖滨北路61号805室,中共厦门市委组织部,"118.089492,24.479706"
2,12812,厦门市思明区湖滨南路209-101号,滨南分店,"118.097117,24.471195"
2,12886,思明区湖滨南路201号,滨南分店,"118.096457,24.47175"
2,12895,思明区官任路38号101室 ,官任分店,"118.086414,24.477404"
2,12813,思明区湖滨南路22号,厦门第十一中学卫生站,"118.085138,24.465322"
2,13096,厦门市思明区厦禾路799号之8,厦门康仕公司地址,"118.096288,24.464565"
2,19677,福建厦门厦禾路336号,设备科,"118.080793,24.460058"
2,30110,福建厦门厦禾路336号,厦门大学附属眼科中心一楼 资产部,"118.080793,24.460058"
2,23044,厦门市湖里区华昌路72号,中山医院湖里分院,"118.097715,24.507253"
2,23045,厦门市思明区湖滨南路201-209号,中山医院急诊药房,"118.097381,24.47093"
2,23062,厦门市思明区湖滨南路201-209号,中山医院药库,"118.097381,24.47093"
2,23064,厦门市思明区湖滨南路201-209号,中山医院水粉库,"118.097381,24.47093"
2,23066,厦门市思明区后滨路1号,中山医院厦禾分院,"118.098687,24.465029"
2,23067,厦门市思明区湖滨南路201-209号,中山医院中心药房,"118.097381,24.47093"
2,23068,厦门市思明区湖滨南路201-209号,中山医院制剂室,"118.097381,24.47093"
2,23705,思明区石亭路64号之六店面,滨北店,"118.092663,24.480234"
2,23990,厦门市思明区禾祥西路265-267号,厦门万家邻药房有限公司,"118.091819,24.466695"
2,24996,斗西路2号  口腔颌面影像科,斗西 口腔颌面影像科,"118.087505,24.45321"
2,30232,厦门市思明区将军祠路151号之三、四(一层及一层夹层）,福建中医学院盛国荣中医药研究所厦门思明中医门诊部,"118.099334,24.461551"
2,30732,思明区白鹭洲路503号金秋豪园302,新开元鹭美分部药房,"118.090825,24.470687"
2,31231,后滨路1号,中山厦禾分院,"118.098687,24.465029"
2,29872,厦门市思明区禾祥西路895-897号店面,厦门美罗健康药业有限公司（股份厦门）,"118.100355,24.468685"
2,30505,思明区湖滨南路36号,厦门思明滨南门诊部,"118.086006,24.467135"
2,30506,厦门湖滨南路36号,思明滨南门诊部,"118.086006,24.467135"
2,30507,厦门湖滨南路36号,燕来福（厦门思明滨南门诊部）,"118.086006,24.467135"
2,30508,厦门湖滨南路36号,厦门思明滨南门诊部,"118.086006,24.467135"
2,30557,厦门市思明区幸福路3-5号,厦门市思明区鹭江街道社区卫生服务中心,"118.084902,24.460519"
2,30763,厦门市思明区双路221号37单元,厦门市德丰堂药业有限公司,"118.082658,24.445567"
2,30764,"福建厦门思明区凤屿路136号
",（燕来福）（厦门市德丰堂药业有限公司）,"118.114991,24.475571"
2,30765,"福建厦门思明区凤屿路136号
","厦门市德丰堂药业有限公司
","118.114991,24.475571"
2,30766,厦门市思明区将军祠路28号综合仓库18号楼三楼02单元,仓库,"118.102016,24.466394"
2,30969,斗西路2号  2楼口腔颌面影像科,斗西 2楼口腔颌面影像科,"118.087505,24.45321"
2,29751,厦门市思明区金桥路201号之8一层及一层夹层,厦门思明悦牙口腔门诊部,"118.100109,24.489291"
2,31013,东渡路93号,海峡两岸东渡点,"118.08047,24.487226"
2,31032,厦门市湖里区湖里大道55-57号第二层中部(16#厂房),仓库,"118.10815,24.511833"
2,31103,厦门湖滨南路36号,海峡两岸,"118.086006,24.467135"
2,31223,思明区故宫路106号之十二及夹层之十三,海峡两岸,"118.083466,24.463257"
2,30673,厦门市思明区故宫路106号之十二及夹层、之十三,厦门思明华轩堂中医门诊部,"118.083466,24.463257"
2,30933,厦门市思明区禾祥西路909号,公司仓库,"118.100838,24.468741"
2,30449,后滨路1号,筼筜社区振兴点,"118.098687,24.465029"
2,30692,东渡路93号,厦门市湖里区湖里街道社区卫生服务中心（东渡点）,"118.08047,24.487226"
2,33894,厦门市思明区厦禾路100号,厦门大学附属第一医院鹭江分部门诊,"118.074317,24.46018"
2,33895,厦门市思明区厦禾路100号,"厦门大学附属第一医院（鹭江分部）
","118.074317,24.46018"
2,33896,厦门市湖里区华泰路A幢二层,湖里公司,"118.105542,24.507558"
2,33902,后滨路1号,中山厦禾分院,"118.098687,24.465029"
2,33906,厦门市湖里区华昌路72号,中山医院湖里分院,"118.097715,24.507253"
2,33909,东渡路93号,湖里社区东渡点药房,"118.08047,24.487226"
2,30810,湖滨南路201-209号,厦门大学附属中山医院,"118.112503,24.474147"
2,23019,厦门市思明区湖滨南路201-209号,中山医院门诊药房,"118.097381,24.47093"
2,23021,厦门市思明区湖滨南路201-209号,中山医院输液库,"118.097381,24.47093"
2,21418,故宫路,一品堂,"118.083852,24.461501"
2,34486,思明区石亭路64号之六店面,滨北店,"118.092663,24.480234"
2,34505,厦门市思明区将军祠151号,燕来福(福建中医学院盛国荣中医药研究所厦门思明中医门诊部),"118.099612,24.461046"
2,34521,思明区故宫路106号之十二及夹层之十三,燕来福（厦门思明泰合中医门诊部）,"118.083466,24.463257"
2,32651,厦门市思明区厦禾路100号,海峡两岸,"118.074317,24.46018"
2,19179,思明区后埭溪路22-2号604室,厦门市雍顺医疗器械有限公司,"118.105796,24.471199"
2,30882,后滨路1号,厦门大学附属中山医院（厦禾分部）,"118.098687,24.465029"
2,31603,厦门市思明区厦禾路100号,燕来福,"118.074317,24.46018"
2,31604,福建厦门厦禾路336号,设备科,"118.080793,24.460058"
2,31605,福建厦门厦禾路336号,厦门大学附属眼科中心一楼 资产部,"118.080793,24.460058"
2,30236,厦门市思明区故宫路99号之5,厦门思明汇聚丰第二门诊部有限公司,"118.083154,24.463154"
2,33785,厦门市思明区厦禾路100号,(燕来福)厦门大学附属第一医院鹭江分部门诊,"118.074317,24.46018"
2,33786,厦门市思明区厦禾路100号,厦门大学附属第一医院鹭江分部门诊,"118.074317,24.46018"
2,33787,厦门市思明区湖滨南路201-209号,中山医院急诊药房,"118.097381,24.47093"
2,33788,厦门市思明区金榜路58号,中山医院金榜分院,"118.110738,24.466996"
2,33789,厦门市思明区湖滨南路201-209号,中山医院门诊药房,"118.097381,24.47093"
2,34250,厦门市思明区湖滨南路201-209号,中山医院输液库,"118.097381,24.47093"
2,34251,厦门市思明区湖滨南路201-209号,中山医院水粉库,"118.097381,24.47093"
2,34252,厦门市思明区后滨路1号,中山医院厦禾分院,"118.098687,24.465029"
2,34253,厦门市思明区湖滨南路201-209号,中山医院药库,"118.097381,24.47093"
2,34254,厦门市思明区湖滨南路201-209号,中山医院制剂室,"118.097381,24.47093"
2,34255,厦门市思明区湖滨南路201-209号,中山医院中心药房,"118.097381,24.47093"
2,34290,急诊楼和1号楼之间2楼,中山输血科,"118.09731,24.471972"
2,34322,厦门市思明区湖滨南路201-209号,中山医院3号楼5楼血透室,"118.097381,24.47093"
2,31618,急诊楼和1号楼之间2楼,中山输血科,"118.09731,24.471972"
2,31680,思明区禾祥西路4号10A-2室,燕来福,"118.080107,24.462208"
2,31681,思明区禾祥西路4号10A-2室,海峡两岸,"118.080107,24.462208"
2,31689,厦门市海沧区海裕路,燕来福,"118.039439,24.497422"
2,31691,厦门市海沧区海裕路,海峡两岸,"118.039439,24.497422"
2,25991,思明区白鹭洲路503号金秋豪园302,鹭美医学美容,"118.090825,24.470687"
2,34522,思明区故宫路106号之十二及夹层之十三,厦门思明泰合中医门诊部（股份厦门）,"118.083466,24.463257"
2,34539,思明区禾祥西路4号10A-2室,厦门市百泰医药有限公司,"118.080107,24.462208"
2,31739,思明区幸福路3-5号,燕来福,"118.084902,24.460519"
2,31740,厦门市思明区幸福路3-5号,两岸公司（厦门市思明区鹭江街道社区卫生服务中心）,"118.084902,24.460519"
2,31811,*角滨路33号,燕来福,"118.081096,24.463933"
2,31859,禾祥西路51号之九,燕来福,"118.08672,24.465"
2,31860,厦门市思明区禾祥西路51号之九室,公司仓库,"118.08672,24.465"
2,31877,厦门湖滨南路36号,燕来福,"118.086006,24.467135"
2,25014,斗西路2号  消毒中心,斗西 消毒中心,"118.088637,24.460166"
2,34333,厦门市思明区小学路90号之6第一层东侧,仓库,"118.07769,24.461084"
2,34377,思明区幸福路3-5号,(燕来福)厦门市思明区鹭江街道社区卫生服务中心,"118.084902,24.460519"
2,31899,思明区湖滨东路319号,燕来福,"118.102158,24.489235"
2,31909,厦门市厦禾路338号,燕来福,"118.081266,24.459993"
2,31910,思明区白鹭洲路503号金秋豪园302,鹭美医学美容,"118.090825,24.470687"
2,31912,厦门市思明区厦禾路336号沿街店面1楼,燕来福,"118.080793,24.460058"
2,32065,厦门市集美区金辉路32号301室之六,仓库,"118.018543,24.63794"
2,32076,思明区湖滨南路59号,燕来福,"118.086691,24.468215"
2,32147,思明区故宫路106号之十二及夹层之十三,燕来福（厦门思明泰合中医门诊部）,"118.083466,24.463257"
2,23010,急诊楼和1号楼之间2楼,输血科,"118.099071369594,24.4782744198111"
2,23011,后滨路1号,中山厦禾分院,"118.098687,24.465029"
2,22808,厦门市思明区湖滨南路201号之二,厦门鹭燕大药房有限公司滨南二分店,"118.096457,24.47175"
2,22162,湖里区东渡路187号,中国人民解放军73326部队卫生所,"118.084098,24.494471"
2,24747,厦门市思明区金桥路201号之七,岳阳分店,"118.100109,24.489291"
2,28670,厦门市思明区禾祥西路268号1A-2.2A,厦门思明和祥门诊部,"118.0954,24.467321"
2,33491,厦门市思明区湖滨南路201-209号,中山医院3号楼5楼血透室,"118.097381,24.47093"
2,29010,思明区故宫路106号之十二及夹层之十三,厦门思明泰合中医门诊部（股份厦门）,"118.083466,24.463257"
2,45295,厦门市思明区斗西路209号电控大厦101室之二(一层及夹层),厦门思明德丰堂斗西门诊部有限公司,"118.08576,24.463643"
2,53390,厦门市思明区禾祥西路17号之十四,公司仓库,"118.08283,24.464103"
2,53401,思明区仙岳路248号博士新村二楼,海峡两岸,"118.09895,24.488842"
2,51448,思明区湖滨东路319号,公司仓库,"118.102158,24.489235"
2,54349,思明区故宫路106号之十二及夹层之十三,厦门思明泰合中医门诊部,"118.083466,24.463257"
2,43173,厦门市思明区禾祥西二路91号之一一层及夹层、之二一层及夹层,厦门思明拯济堂门诊部（股份厦门）,"118.077344,24.463403"
2,50308,思明区仙岳路248号博士新村二楼,燕来福,"118.09895,24.488842"
2,40254,湖里区湖里街道东渡路106号之三二楼,厦门湖里翼达东渡口腔门诊部,"118.08135,24.487547"
2,44673,厦门市思明区湖滨南路98号之三单位第一层之一、夹层之一、第二层之一,厦门思明瑞来春第三中医门诊部有限公司,"118.09358,24.469114"
2,38355,思明区仙岳路248号博士新村二楼,（海峡两岸）厦门思明岳阳门诊部,"118.09895,24.488842"
2,35436,思明区七星西路17号104店面一层及夹层,厦门思明尚华橘子涵医疗美容诊所,"118.095537,24.488343"
2,36290,湖里区湖里街道东渡路106号之三二楼,厦门湖里翼达东渡口腔门诊部（股份厦门）,"118.08135,24.487547"
2,43353,厦门市思明区厦禾路336号,眼科中心2楼门诊药房,"118.080793,24.460058"
2,43354,厦门市思明区厦禾路336号,眼科中心5楼住院药房,"118.080793,24.460058"
2,43355,福建厦门厦禾路336号,设备科,"118.080793,24.460058"
2,43356,福建厦门厦禾路336号仓库 ,"厦门大学附属眼科中心
仓库
","118.080793,24.460058"
2,43357,福建厦门厦禾路336号一楼供应室 ,厦门大学附属眼科中心一楼 供应室 ,"118.080793,24.460058"
2,43358,"福建厦门厦禾路336号检验科

",厦门大学附属眼科中心 检验科 ,"118.080793,24.460058"
2,43359,福建厦门厦禾路336号仓库 ,眼科中心4楼仓库,"118.080793,24.460058"
2,43360,福建厦门厦禾路336号,厦门大学附属眼科中心一楼 资产部,"118.080793,24.460058"
2,48043,思明区思明北路149号,公司仓库,"118.07932,24.459333"
2,61375,厦门市思明区湖滨南路201-209号,中山医院急诊ICU,"118.097381,24.47093"
2,61795,厦门市思明区后滨路10号之十四店面,后滨路分店,"118.098,24.468709"
2,39236,思明区湖滨南路59号,燕来福(厦门思明华医馆中医康复门诊部),"118.086691,24.468215"
2,56260,厦门市思明区美仁新村181号底层	,美仁分店,"118.088909,24.466727"
2,47187,厦门市思明区厦禾路336号,海峡两岸,"118.080793,24.460058"
2,60293,厦门市思明区斗西路209号电控大厦101室之二(一层及夹层),厦门思明德丰堂斗西门诊部,"118.08576,24.463643"
2,43335,厦门市思明区夏禾路336号1号楼5楼,厦门眼科中心有限公司,"118.081772,24.461265"
2,48801,厦门市思明区禾祥西二路91号之一一层及夹层、之二一层及夹层,燕来福,"118.077344,24.463403"
2,43336,厦门市思明区美仁新村181号底层	,美仁分店,"118.088909,24.466727"
2,37292,思明区故宫路102号(开元),思明区计划生育服务站,"118.083815,24.462115"
2,49547,厦门市思明区美仁新村181号底层,美仁分店,"118.088909,24.466727"
2,37772,厦门市思明区湖滨南路201-209号,中山医院1号楼1楼放射科,"118.097381,24.47093"
2,62053,厦门思明区湖滨南路2号之三单元,厦门思明华医馆第二中医门诊部,"118.079232,24.464846"
2,47863,思明区湖滨南路59号,海峡两岸,"118.086691,24.468215"
2,37491,故宫路102号,思明区计生服务站,"118.083815,24.462115"
