ROUTEID,TRANSID,INCEPTADDR,SENDPOS,location
12,2238537,厦门市海沧区石塘村南片192号,厦门市海沧区石塘村南片192号,"118.042289,24.496507"
12,2238538,厦门市海沧区新垵中路52号之27店铺,厦门市海沧区新垵中路52号之27店铺,"117.999359,24.521221"
12,2238539,厦门市海沧区渐美村217-6-102号,厦门市海沧区渐美村217-6-102号,"118.025848,24.480383"
12,2238541,厦门市海沧区孚莲一里266号,厦门市海沧区孚莲一里266号,"117.962617,24.530733"
12,2238542,厦门市海沧区新垵村西片405-10-102,厦门市海沧区新垵村西片405-10-102,"117.996014,24.529206"
12,2238543,厦门市海沧区石塘村南片25-102号,厦门市海沧区石塘村南片25-102号,"118.042866,24.496373"
12,2244218,中国（福建）自由贸易试验区厦门片区兴港路675、677、679、681、683号,厦门宝金惠民门诊部有限公司海沧门诊部,"118.026395,24.470775"
12,2239402,福建省中国（福建）自由贸易试验区厦门片区建港路2288-6号101室,福建省中国（福建）自由贸易试验区厦门片区建港路2288-6号101室,"118.046223,24.452962"
12,2239407,厦门市海沧区沧林东三路354号,厦门市海沧区沧林东三路354号,"118.05217,24.491078"
12,2238951,厦门市海沧区新阳街道新垵村西片91-101号,厦门市海沧区新阳街道新垵村西片91-101号,"117.996761,24.528481"
12,2242081,厦门市海沧区湖滨东路538、540号,（燕来福）众生堂（厦门）药业有限公司,"118.108356,24.480303"
12,2503934,厦门市海沧区海裕路198号公共卫生大楼305室,厦门市海沧区疾病预防控制中心,"118.040319,24.493183"
12,2507259,厦门市集美区灌南工业区安仁大道1599号6号自动化高架物流仓库及1-7平层仓库(委托鹭燕医药股份有限公司配送),霞光东里分店,"117.964783,24.580929"
12,2511895,海沧区海仓街道慈济一里105号,沧江新城分中心,"117.985461,24.476802"
12,2528488,厦门市海沧区渐美村806-1号,厦门市益家康药业有限公司,"118.023021,24.478078"
12,2270139,住院,住院,"87.543528,43.889747"
12,2298290,厦门市海沧区海沧街道沧江慈济一里105号,沧江药房,"117.985461,24.476802"
12,2326302,门诊,门诊,"123.797646,41.283916"
12,2302703,厦门市海沧区石塘一里5号,厦门市海沧区石塘一里5号,"118.045733,24.494674"
12,2337859,厦门市海沧区霞光东里323号107室、108室,霞光东里分店,"118.029409,24.530985"
12,2406747,福建省厦门市思明区福建省厦门市海沧区新美路36号7号楼第一层,福建省厦门市思明区福建省厦门市海沧区新美路36号7号楼第一层,"118.002754,24.522331"
12,2339237,厦门市海沧区东孚街道山边村山边社97-101号,厦门市海沧区东孚街道山边村山边社97-101号,"117.924946,24.550953"
12,2246598,厦门市海沧区霞阳社区中路14-104号,厦门市海沧区聚寿堂药店,"118.01928,24.533188"
12,2246651,厦门市海沧区海沧大道569号2906单元,厦门海沧安睦多康内科诊所有限公司,"118.039953,24.475405"
12,2246683,福建省厦门市海沧区海沧大道569号（厦门中心大厦）F座29层,厦门海沧安睦多康内科诊所有限公司,"118.037333,24.470718"
12,2291286,厦门市海沧区石塘一里5号,厦门建财医药有限公司,"118.045733,24.494674"
12,2296380,厦门市海沧区石塘一里5号,（燕来福）厦门建财医药有限公司,"118.045733,24.494674"
12,2957425,厦门市海沧区新阳街道孚莲一里266号,厦门市海沧区新阳街道孚莲一里266号,"117.962617,24.530733"
12,2957848,厦门市海沧区莲花社区莲花社215-101号,厦门市海沧区莲花社区莲花社215-101号,"117.937161,24.555711"
12,2958544,厦门市海沧区新景东里118号、119号,厦门市海沧区新景东里118号、119号,"117.99606,24.53271"
12,2860334,厦门市海沧区新阳街道新垵村东社171-102号,厦门海沧张松活内科诊所,"118.003823,24.523973"
12,2873094,厦门市海沧区沧虹路303号12-13室,厦门海沧齐安沧虹口腔门诊部,"118.037025,24.497669"
12,2880353,厦门市海沧区新垵村北片418-101号,厦门海沧刘传高内科诊所,"118.001476,24.525992"
12,2816518,厦门市海沧区沧湖东一里234号,厦门市海沧区沧湖东一里234号,"118.04707,24.487194"
12,2824832,厦门市海沧区海沧街道囷瑶村石岑社10号,厦门市海沧区海沧街道囷瑶村石岑社10号,"117.981418,24.476029"
12,2897452,厦门市海沧区新垵村北片276-1-101号,（燕来福）厦门市福济药业有限公司,"117.999013,24.524887"
12,2581453,厦门市海沧区新阳街道新垵村东社430-102号,厦门聚和悦药业有限公司,"118.008381,24.526641"
12,2581507,厦门市海沧区新阳街道新垵村东社430-102号,（燕来福）厦门聚和悦药业有限公司,"118.008381,24.526641"
12,2550501,厦门市海沧区新景东里553号、554号,厦门市海沧区新景东里553号、554号,"117.99606,24.53271"
12,2656184,厦门市海沧区新阳街道新垵村东社430-102号,厦门市海沧区新阳街道新垵村东社430-102号,"118.008381,24.526641"
12,2676858,厦门市海沧区东孚街道山边村山边社97-101号,厦门市百鑫得药业有限公司,"117.924946,24.550953"
12,2876275,厦门市海沧区海农北里27号,厦门市海沧区海农北里27号,"118.000605,24.491407"
12,2594056,西药库,西药库,"104.051725,30.59024"
12,2769701,厦门市海沧区慈济一里98-102号,厦门市海沧区慈济一里98-102号,"117.985461,24.476802"
12,3382900,福建省厦门市海沧区新阳街道山边洪东路23号,福建省厦门市海沧区新阳街道山边洪东路23号,"117.951427,24.525334"
12,3184758,厦门市海沧区新垵村北片546-101号,厦门市海沧区新垵村北片546-101号,"118.001402,24.524159"
12,3404262,厦门市海沧区新阳街道市第一农场孚莲一里313号,厦门市海沧区新阳街道市第一农场孚莲一里313号,"117.962617,24.530733"
12,3382896,福建省厦门市海沧区湖头路16号一层,福建省厦门市海沧区湖头路16号一层,"117.952498,24.526538"
12,3243930,委托厦门片仔癀宏仁医药有限公司(仓库地址：厦门市海沧区马青路95号之2)配送,委托厦门片仔癀宏仁医药有限公司(仓库地址：厦门市海沧区马青路95号之2)配送,"118.021828,24.520124"
12,3404170,厦门市海沧区沧翔路136号,厦门市海沧区沧翔路136号,"118.031755,24.495376"
12,3151029,厦门市海沧区沧虹路99号,（燕来福）厦门市爱民康大药房有限公司,"118.03307,24.49481"
12,3151032,中国(福建)自由贸易试验区厦门片区嵩屿南路123、125号,（燕来福）厦门民生堂药业有限公司,"118.037346,24.452733"
12,3151037,福建省厦门市海沧区新阳北路1668-2号110-1,厦门爱娃孕婴用品有限公司,"118.00934,24.530381"
12,3382904,福建省厦门市海沧区囷瑶路81号2层，3层A1-C5区域,福建省厦门市海沧区囷瑶路81号2层，3层A1-C5区域,"117.982088,24.471613"
12,3152456,厦门市海沧区马青路2001号1号楼,厦门出入境边防检查总站警务保障中心诊所,"118.030802,24.495855"
12,3290555,厦门市海沧区新景东里553号、554号,厦门市海沧区新景东里553号、554号,"117.99606,24.53271"
12,3050009,厦门市海沧区霞阳社区东路40-102号,厦门海沧梁永军内科诊所,"118.02136,24.532246"
12,2996785,厦门市海沧区兴港一里231号、232号,厦门市海沧区兴港一里231号、232号,"118.025842,24.486808"
12,3053321,厦门市海沧区新坡村北片813-101号,厦门市海沧区新坡村北片813-101号,"118.032818,24.484503"
12,2928792,厦门市海沧区海裕路198号 ,厦门市海沧区妇幼保健院,"118.040305,24.492934"
12,3151003,厦门市海沧区慈济一里98-102号,厦门市海沧区慈济一里98-102号,"117.985461,24.476802"
12,3052420,厦门市海沧区山边社区山边社68-1-102号,（燕来福）厦门天惠康医药有限公司,"117.924583,24.551037"
12,2781319,厦门市海沧区新阳北路1888-1号101,厦门艾优视视光医疗科技有限公司新阳眼科诊所,"118.010602,24.529655"
12,3064603,厦门市海沧区霞光东里503号、504号、505号、506号,厦门海沧佩泰综合门诊部有限公司,"118.029549,24.530105"
12,3064631,厦门市海沧区新景西里337号115室,厦门海沧张小欣中西医结合诊所,"117.990935,24.529021"
12,3404096,厦门市海沧区新阳街道新垵西片158-1-102号,厦门承善医药有限公司,"117.997564,24.526426"
12,3404098,厦门市海沧区兴港六里8-115号,(燕来福)厦门市海沧区李泓森中医科门诊部,"118.027261,24.47173"
12,3404121,厦门市海沧区兴港六里8-115号,厦门市海沧区李泓森中医科门诊部,"118.027261,24.47173"
12,3404137,厦门市海沧区霞阳社区中路161-106号,霞阳分店,"118.018893,24.532197"
12,3237870,中国（福建)自由贸易试验区厦门片区兴港路2012号海沧体育中心沿湖商业街A123、A125商铺,厦门海沧片仔癀宏仁中医门诊部,"118.030795,24.471078"
12,3237873,中国（福建)自由贸易试验区厦门片区兴港路2012号海沧体育中心沿湖商业街A123、A125商铺,（燕来福）厦门海沧片仔癀宏仁中医门诊部有限公司,"118.030795,24.471078"
12,3291261,厦门市海沧区慈济一里98-102号,（燕来福）厦门市国泰大药房有限公司,"117.985461,24.476802"
12,3291267,厦门市海沧区新垵村东社306-101号,(燕来福)厦门市济同堂药业有限公司,"118.006465,24.526"
7,385,厦门市同安区美溪道同安工业园12号202室东侧,厦门天奎医药有限公司(股份厦门),"118.158741,24.658134"
7,411,*湖里区塘边社,厦门致和堂药房有限公司,"118.115478,24.508361"
7,427,福州市仓山区金山工业区金山大道618号36厂房,北京同仁堂福建药业连锁有限公司,"119.239424,26.053695"
7,433,厦门市湖里区长虹路33号象屿工业厂房B栋5层,福建国大药房连锁有限公司(股份厦门),"118.100357,24.519862"
7,42,厦门市同安区洪塘头一路136号黄金工业园2号厂房4楼南侧,厦门中益药业有限公司,"118.15574,24.65687"
7,66,湖里区殿前街道殿前4136号,厦门湖里开发中医内科诊所,"118.109377,24.526806"
7,67,湖里区湖里街道兴隆街道470.472.474号,厦门湖里穅乐门诊部有限公司,"118.09397,24.506962"
7,68,湖里区殿前街道殿前3085号,厦门湖里捞智西医内科诊所,"118.109377,24.526806"
7,69,湖里区湖里街道和悦里46号,厦门湖里令中西医诊所,"118.100553,24.515016"
7,70,湖里区湖里街道南山路290号,厦门湖里玛莉妇科门诊部,"118.117315,24.504269"
7,73,湖里街道嘉园路111号之一,厦门湖里齐安芙蓉苑门诊部有限公司,"118.113445,24.518154"
7,80,湖里街道塘边90号,厦门湖里仁贵诊所,"118.118,24.507327"
7,82,湖里区殿前街道长浩二里长虹路57号,厦门湖里淑女诊所,"118.104347,24.526161"
7,86,湖里区殿前街道长浩路18号,厦门湖里迈飞门诊部有限公司（股份厦门）,"118.106887,24.522668"
7,91,湖里区殿前街道殿前社2541-117、118、119号,"厦门湖里永慷门诊部有限公司
","118.105785,24.528536"
7,92,湖里区殿前街道高殿四组4004,厦门湖里永乐门诊部,"118.118697,24.535423"
7,122,厦门市湖里区湖里大道56号第二层S1单元、第九层S1单元东侧,厦门绿金谷国际健康产业股份有限公司(股份厦门),"118.107917,24.510814"
7,132,厦门市湖里区湖里大道55-57号第二层中部(16#厂房),厦门市百泰医药有限公司,"118.10815,24.511833"
7,137,厦门市湖里区湖里大道54号第三层S1单元之二,厦门市德丰堂药业有限公司(股份厦门） ,"118.107495,24.511143"
7,144,厦门市湖里区华盛路25号301室,厦门市古今湖滨药店连锁有限公司,"118.099428,24.508439"
7,189,湖里区长乐路322号,厦门市湖里区德缘堂正记行,"118.105871,24.521676"
7,191,湖里华昌路178号之四,厦门市湖里区福安堂药局,"118.098571,24.515824"
7,192,厦门市湖里区殿前新禾路7之13号,厦门市湖里区福昌堂药店,"118.111321,24.530136"
7,198,海天路105号之一,厦门市湖里区海天药局,"118.101484,24.504789"
7,200,厦门市湖里区殿前社1069号,厦门市湖里区宏恩堂药店,"118.109611,24.528442"
7,202,厦门市湖里区华昌路60号之一,厦门市湖里区华昌药局,"118.097644,24.506916"
7,204,湖里区兴隆路455号,厦门市湖里区华鸽药房,"118.119089,24.507576"
7,207,湖里区殿前606号,厦门市湖里区怀仁堂药店,"118.111321,24.530136"
7,209,湖里区殿前村四组4006号,厦门市湖里区济德堂药店,"118.102575,24.529131"
7,212,湖里区殿前5102号,厦门市健博士药店有限公司（股份厦门）,"118.114152,24.527892"
7,216,湖里区南山路434号2、3店里,厦门市湖里区康乐药局,"118.117229,24.503799"
7,217,南山路272号02室,厦门市湖里区康乐益古老药局,"118.115165,24.505176"
7,223,湖里区嘉园路85号之三,厦门市湖里区利康堂药店,"118.112656,24.51769"
7,225,湖里区华昌路古龙公寓1号楼153之10、11号,厦门市湖里区美信德善堂药房,"118.098169,24.515329"
7,226,厦门市湖里区塘边社86-2号,厦门培德药业有限公司,"118.118328,24.507637"
7,228,厦门市湖里区海天路118-10、118-11号,厦门市普济堂药业有限公司,"118.101074,24.503851"
7,230,湖里区嘉园路109号,厦门市湖里区齐安药房,"118.11336,24.518122"
7,231,厦门市湖里区马垅社二组90号之二,厦门市湖里区泉生堂药店,"118.117315,24.513785"
7,232,湖里区湖里街南片81号,厦门市湖里区泉心堂药店,"118.095723,24.505862"
7,233,厦门市湖里区寨好上2108号,厦门市湖里区群健堂药店,"118.146769,24.512905"
7,240,殿前村5组123号店面,厦门市湖里区神鹭药局,"118.114192,24.527507"
7,243,殿前社4107号,厦门市湖里区添和祥药房,"118.108513,24.530817"
7,249,湖里区凤湖街4号之一,厦门市湖里区祥众大药房,"118.09678,24.508527"
7,255,湖里区南山路105-106号,厦门市湖里区鑫天德参茸药房,"118.104546,24.501894"
7,257,湖里长虹路330号之二,厦门市湖里区延康药店,"118.104598,24.52555"
7,258,湖里区殿前1127号,厦门市湖里区益生源药房,"118.109567,24.529345"
7,260,厦门市湖里区乌石浦5号路A2店面,厦门市湖里区元生堂药店,"118.131958,24.50682"
7,262,湖里区嘉园路132号店面,厦门市湖里区长生堂药房,"118.11429,24.518275"
7,264,湖里区寨上2032号,厦门市湖里区众健堂药店,"118.103719,24.522632"
7,265,厦门市湖里区嘉园路90号,厦门市湖里区众仁堂药房,"118.112895,24.517343"
