KEYID,WAREHID,ROUTEID,TRANSID,ROUTESEQ,DISTANCE,INCEPTADDR,EQUTRANSID,SENDPOS,ROUTENAME,INTOWNFLAG,TRANSFLAG,USESTATUS,TRANSNAME,TRANSMODE,TRANSMODEID,ZONENO,ZONENAME,ZONEID,COMPANYNAME,TRCOMPANYID,WAREHNAME,MEMO,Xiamen.经度,Xiamen.纬度
34319,1,1,33975,,,新急诊大楼11楼,,干部病房11,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.087673,24.450941
33903,1,1,33987,,,新急诊大楼7楼,,心脏外科,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.087673,24.450941
34265,1,1,33994,,,新急诊大楼9楼,,风湿免疫科,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.087673,24.450941
34273,1,1,33995,,,新急诊大楼3楼,,ICU二区,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.087673,24.450941
34306,1,1,33999,,,新急诊大楼8楼,,消化内科,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.087673,24.450941
34338,1,1,34003,,,新急诊大楼12楼,,干部病房12,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.087673,24.450941
34333,1,1,34004,,,新急诊大楼14楼,,干部病房14,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.087673,24.450941
34349,1,1,34005,,,新急诊大楼15楼,,干部病房15,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.087673,24.450941
34240,1,1,34006,,,新急诊大楼16楼,,干部病房16,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.087673,24.450941
34310,1,1,34008,,,新急诊大楼4楼,,内分泌科1,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.087673,24.450941
34271,1,1,34019,,,新急诊4楼,,糖尿病门诊 ,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.087673,24.450941
34303,1,1,34020,,,新急诊大楼5楼,,急诊病房,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.087673,24.450941
34326,1,1,34028,,,思明分院生殖医学中心,,生殖医学科,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.095697,24.458966
34334,1,1,34031,,,新急诊大楼1楼,,抢救室,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.087673,24.450941
34337,1,1,34035,,,厦门市禾祥东路金庭花园22号之八301室,,金庭花园,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.108574,24.469388
38783,1,1,34036,,,厦门市湖滨南路泛华大厦A栋2501室,,厦门市湖滨南路,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.096666,24.469955
34423,1,1,34043,,,蜂巢山路3号,,厦港社区药房,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.089044,24.442829
34220,1,1,34046,,,"福建厦门古城西路9号
",,厦门市第一医院思明分院3号楼住院部12楼仓库,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.08415,24.455109
34198,1,1,34047,,,"福建厦门古城西路9号
",,"厦门市第一医院思明分院2号楼5楼美容科
",线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.08415,24.455109
34204,1,1,34048,,,"福建厦门古城西路9号
",,厦门市第一医院思明分院1号楼3楼皮肤科,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.08415,24.455109
34219,1,1,34049,,,"福建厦门古城西路9号
",,厦门市第一医院思明分院1号楼4楼内科科 ,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.08415,24.455109
34202,1,1,34050,,,"福建厦门古城西路9号
",,"厦门市第一医院思明分院供应室
",线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.08415,24.455109
34214,1,1,34051,,,"福建厦门古城西路9号
",,厦门市第一医院思明分院住院部7楼妇产科,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.08415,24.455109
34209,1,1,34052,,,福建厦门古城西路9号 ,,厦门市第一医院思明分院	住院部8楼产科 ,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.08415,24.455109
34221,1,1,34053,,,"福建厦门古城西路9号
",,"厦门市第一医院思明分院	住院部9楼手术室
",线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.08415,24.455109
34212,1,1,34054,,,厦门湖里区华泰路A幢二层,,湖里公司,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.105542,24.507558
33510,1,1,32091,,,厦门市湖里区五通店里工业区9号楼五楼C区,,仓库,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.189769,24.515363
33390,1,1,32117,,,厦门市思明区大学路146号一楼,,燕来福,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.088533,24.438121
33460,1,1,32124,,,厦门市思明区万寿路127号之七,,燕来福,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.108474,24.459208
35646,1,1,32390,,,思明区鹭江道2号第一广场1201-1206、1210室,,厦门心佳馨妇科门诊部-（厦门器械）,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.079971,24.449176
35645,1,1,32713,,,思明区鹭江道2号第一广场1201-1206、1210室,,厦门心佳馨妇科门诊部-（厦门器械）,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.079971,24.449176
34416,1,1,34064,,,定安路60号,,中华社区药房,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.079323,24.453517
33992,1,1,34069,,,福建厦门思明区镇海路11号 2号楼3楼,,市妇幼仓库,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.08743,24.453174
20719,1,1,23402,,,厦门市思明区万寿路127号之七,,厦门市金泰医药连锁有限公司,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.108474,24.459208
21282,1,1,24224,,,思明分院门诊三楼五官科,,思明分院门诊三楼五官科,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.126342,24.496152
34380,1,1,34189,,,思明区文园路11-12号,,厦门思明德丰堂门诊部,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.104468,24.464733
34238,1,1,34192,,,*思明区阳台路3号C幢中，左单元一、二层店面,,厦门思明东方门诊部,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.082658,24.445567
247645,1,1,34233,,,思明区文园路99号第一层,,174镇海店,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.095176,24.457484
247643,1,1,34234,,,思明区镇海路89、91号,,镇海路店,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.087739,24.452627
20078,1,1,22784,,,厦门市思明区文园路99号一楼之二（174医院旁）,,厦门鹭燕大药房有限公司文园路二分店（174医院旁）,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.095176,24.457484
24541,1,1,30030,,,思明区镇海路10号2号楼7楼,,设备科,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.081554,24.450117
24686,1,1,30254,,,厦门市思明区大同路325号,,(燕来福)厦门市安泰堂药局有限公司,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.081074,24.457528
24685,1,1,30255,,,厦门市思明区大同路325号,,仓库,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.081074,24.457528
24684,1,1,30256,,,厦门市思明区大同路325号,,厦门市安泰堂药局有限公司,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.081074,24.457528
22407,1,1,26610,,,思明区镇海路10号1号楼1楼,,儿科药房,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.080935,24.449766
24969,1,1,30519,,,思明区文园路11-1.2号,,厦门思明德丰堂门诊部,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.103927,24.46459
34239,1,1,34447,,,思明区文园路11-1.2号,,（燕来福）厦门思明德丰堂门诊部,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.103927,24.46459
34381,1,1,34448,,,思明区文园路11-1.2号,,股份中药材,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.103927,24.46459
34236,1,1,34453,,,思明区阳台路3号C幢中，左单元一、二层店面,,（燕来福）厦门思明东方门诊部,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.082658,24.445567
34237,1,1,34454,,,思明区阳台路3号C幢中，左单元一、二层店面,,股份中药材,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.082658,24.445567
24610,1,1,30259,,,福建厦门大学路172号 ,,住院部1楼收费处,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.09139,24.435486
24606,1,1,30263,,,"福建厦门大学路172号
",,"厦门大学医院住院部1楼供应室
",线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.09139,24.435486
24605,1,1,30264,,,"福建厦门大学路172号
",,"厦门大学医院住院部6楼手术室
",线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.09139,24.435486
24604,1,1,30265,,,"福建厦门大学路172号
",,"厦门大学医院住院部5楼内科
",线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.09139,24.435486
24603,1,1,30266,,,"福建厦门大学路172号
",,"厦门大学医院住院部4楼外科
",线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.09139,24.435486
24602,1,1,30267,,,福建厦门大学路172号 ,,"厦门大学医院住院部1楼药房
",线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.09139,24.435486
24601,1,1,30268,,,厦大医院门诊楼三楼,,（燕来福）厦门大学医院,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.093216,24.435411
24600,1,1,30269,,,厦门市大学路172号,,厦门大学医院,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.09139,24.435486
227173,1,1,53415,,,镇海路103号，105号,,厦门市思明区盛德本草大药房,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.08764,24.45219
121002,1,1,51383,,,厦门市思明区水仙路33号海光大厦26楼B单元,,德知(厦门)生物科技有限公司,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.075909,24.452873
42130,1,1,51439,,,厦门市思明区文园路九号之九之十一,,公司仓库,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.104485,24.464662
41926,1,1,45693,,,厦门市思明区文塔路82号101室,,厦门思明种城内科诊所（股份厦门）,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.102386,24.463955
61356,1,1,45133,,,思明区公园南路75号,,和兴店,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.086241,24.456106
38123,1,1,36072,,,田尾路18号,,厦门市鼓浪屿干部疗养院,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.07055,24.440339
40261,1,1,34650,987.0,,厦门市思明区鹭江道2号1108、1109室,,厦门思明福华医疗美容诊所（股份厦门),线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.080198,24.449375
35521,1,1,35253,,,思明区万寿路35号之一,,指定地点,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.105014,24.460015
82362,1,1,51888,,,厦门市思明区厦港新村25号店面,,海峡两岸,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.090371,24.443221
39761,1,1,38350,,,思明区上古街10号,,门诊新药房,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.088899,24.45085
127042,1,1,54070,,,厦门市思明区文园路32号,,文园路分店,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.103402,24.464349
126992,1,1,50021,,,厦门市思明区将军祠151号,,燕来福,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.099612,24.461046
82361,1,1,50030,,,厦门市思明区厦港新村25号店面,,燕来福,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.090371,24.443221
82367,1,1,50044,,,厦门市思明区万寿路127号之七,,公司仓库,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.108474,24.459208
113121,1,1,47153,,,思明区坂尾路17-19号,,仓库,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.12222,24.473786
82370,1,1,56243,,,厦门市虎园路10号,,公司仓库,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.092521,24.454764
40361,1,1,40115,,,镇海路103号，105号,,厦门市思明区盛德本草大药房,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.08764,24.45219
82369,1,1,48551,,,厦门市建恒物业管理有限公司,,燕来福（轮渡建行大厦）,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.089425,24.479833
124527,1,1,47345,,,厦门市思明区,,厦门市会美康医药科技有限公司,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.082658,24.445567
38640,1,1,36672,,,思明区镇海路10号,,住院药房,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.0814,24.45019
40366,1,1,40774,,,厦门市思明区鹭江道2号第一广场1207-1209室,,厦门心佳馨门诊部（股份厦门）,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.079971,24.449176
39853,1,1,37090,,,思明区海景新村底层1-8号店面及203、204室,,厦门思明定安门诊部,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.081769,24.450764
38801,1,1,37091,,,思明区海景新村底层1-8号店面及203、204室,,（燕来福）厦门思明定安门诊部,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.081769,24.450764
38803,1,1,37092,,,厦门市思明区海景新村一层1-8号房及二层203、204号房,,门诊部,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.081769,24.450764
39854,1,1,37093,,,思明区海景新村底层1-8号店面及203、204室,,厦门思明定安门诊部,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.081769,24.450764
118787,1,1,49537,,,思明区大同路288-290号	,,思北大同店,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.080463,24.45698
54773,1,1,60575,,,厦门市思明区文屏路6号,,厦门市思明区梧村街道社区卫生服务中心（文屏点）,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.105467,24.465604
38202,1,1,36362,,,思明镇海路103号、105号,,海峡两岸,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.08764,24.45219
61357,1,1,41793,,,思明区大同路288-290号	,,思北大同店,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.080463,24.45698
61402,1,1,42753,,,思明区顶澳仔6号之十三,,厦门鹭燕大药房有限公司 PTLY,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.09176,24.43919
61358,1,1,42754,,,思明区顶澳仔6号之十三,,厦大分店,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.09176,24.43919
38641,1,1,36692,,,思明区将军祠路35号之一、之二,,厦门思明齿悦口腔门诊部有限公司,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.099669,24.461518
39088,1,1,37511,,,厦门市思明区万寿路127号之七,,厦门市金泰医药连锁有限公司,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.108474,24.459208
39762,1,1,38653,,,思明区镇海路10号3号楼一楼,,急诊药房,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.081864,24.450523
61394,1,1,61733,,,厦门市思明区文园路32号,,文园路分店,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.103402,24.464349
54905,1,1,61313,,,厦门市思明区鹭江道2号709室,,厦门思明娄庆儿科诊所（股份厦门）,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.080198,24.449375
35860,1,1,35533,,,思明区上古街10号,,第一医院急诊药房,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.088899,24.45085
38334,1,1,36281,,,田尾路18号,,海峡两岸,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.07055,24.440339
127043,1,1,57974,,,厦门市思明区文园路99号一楼之二（174医院旁）,,厦门鹭燕大药房有限公司文园路二分店（174医院旁）,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.095176,24.457484
82346,1,1,59797,,,思明区将军祠路35号之一、之二,,厦门思明东海口腔门诊部,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.099669,24.461518
118811,1,1,59957,,,厦门市集美区灌南工业区安仁大道1599号,,厦门鹭燕大药房有限公司PTLY,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.007546,24.598598
61811,1,1,60673,,,厦门市思明区大同路228号,,厦门思明正德堂门诊部（股份厦门）,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.078954,24.456845
54836,1,1,57084,,,思明区阳台路3号C幢中，左单元一、二层店面,,公司仓库,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.082658,24.445567
118808,1,1,54626,,,思明区顶澳仔6号之十三,,厦大分店,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.09176,24.43919
60461,1,1,58677,,,厦门市思明区镇海路95号,,福州广悦贸易有限公司,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.087487,24.452388
127077,1,1,54911,,,厦门思明区大同路288-290号,,思北大同分店,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.080463,24.45698
126858,1,1,57485,,,厦门思明区镇海路87号颐安大药房,,公司仓库,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.087769,24.452658
38201,1,1,36426,,,思明区海景新村底层1-8号店面及203、204室,,海峡两岸,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.081769,24.450764
126991,1,1,55085,,,厦门市思明区将军祠151号,,海峡两岸,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.099612,24.461046
38120,1,1,34753,,,思明镇海路103号、105号,,厦门市思明区盛德本草大药房,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.08764,24.45219
84481,1,1,174327,,,厦门市思明区鼓浪屿街道福建路60号,,厦门大学附属第一医院鼓浪屿医院,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.072418,24.444301
61962,1,1,167351,,, 厦门市文园路94—96号,,73集团军医院中心药房（97%）,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.095752,24.458999
61961,1,1,167327,,,厦门市文园路94—96号,,73集团军医院门诊药房（97%）,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.095752,24.458999
61960,1,1,167328,,,厦门市文园路94—96号,,73集团军医院生殖中心（97%）,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.095752,24.458999
61959,1,1,167395,,,厦门市文园路94—96号,,73集团军医院药库（97%）,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.095752,24.458999
60892,1,1,89235,,,厦门市思明区新华路70-74号厦门华侨大厦一层D区,,厦门思明瑞锦中医门诊部（股份厦门）,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.086004,24.455354
147594,1,1,1029422,,,厦门市思明区镇海路12号之八12-8-101单元,,厦门鹭燕大药房有限公司镇海路三分店,线路1,1,1,1,汽运,汽运,26,JHQ1,集货区1,1,,,厦门物流中心,,118.082589,24.451168
